sample_id,sample_role,condition,spectrum_file,relative_path,filter_label,filter_nm,bin_start_nm,bin_end_nm,bin_center_nm,mean_intensity_10nm,median_intensity_10nm,std_intensity_10nm,points_in_bin
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,680.txt,in cutie\Set frunze 2\sanatoasa\spectru\680.txt,680,680,330.0,340.0,334.832955,301.653182,293.17,42.260615,22.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,680.txt,in cutie\Set frunze 2\sanatoasa\spectru\680.txt,680,680,340.0,350.0,344.935087,334.216087,337.28,65.145672,23.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,680.txt,in cutie\Set frunze 2\sanatoasa\spectru\680.txt,680,680,350.0,360.0,355.014136,316.546818,318.38,47.805028,22.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,680.txt,in cutie\Set frunze 2\sanatoasa\spectru\680.txt,680,680,360.0,370.0,365.069739,323.038696,314.6,30.215776,23.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,680.txt,in cutie\Set frunze 2\sanatoasa\spectru\680.txt,680,680,370.0,380.0,375.102227,324.796364,325.94,35.464166,22.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,680.txt,in cutie\Set frunze 2\sanatoasa\spectru\680.txt,680,680,380.0,390.0,385.110913,329.942174,319.64,38.564146,23.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,680.txt,in cutie\Set frunze 2\sanatoasa\spectru\680.txt,680,680,390.0,400.0,395.096045,319.984091,317.12,36.187052,22.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,680.txt,in cutie\Set frunze 2\sanatoasa\spectru\680.txt,680,680,400.0,410.0,405.057435,315.366087,317.12,24.306607,23.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,680.txt,in cutie\Set frunze 2\sanatoasa\spectru\680.txt,680,680,410.0,420.0,414.995091,328.577273,318.38,53.716646,22.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,680.txt,in cutie\Set frunze 2\sanatoasa\spectru\680.txt,680,680,420.0,430.0,424.908696,323.036957,327.2,28.697205,23.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,680.txt,in cutie\Set frunze 2\sanatoasa\spectru\680.txt,680,680,430.0,440.0,435.01787,318.873913,319.64,39.605772,23.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,680.txt,in cutie\Set frunze 2\sanatoasa\spectru\680.txt,680,680,440.0,450.0,445.101783,332.572609,332.24,41.439633,23.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,680.txt,in cutie\Set frunze 2\sanatoasa\spectru\680.txt,680,680,450.0,460.0,455.160348,326.325217,332.24,31.782742,23.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,680.txt,in cutie\Set frunze 2\sanatoasa\spectru\680.txt,680,680,460.0,470.0,465.193435,315.805652,304.52,40.288322,23.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,680.txt,in cutie\Set frunze 2\sanatoasa\spectru\680.txt,680,680,470.0,480.0,475.201,317.668261,317.12,32.525982,23.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,680.txt,in cutie\Set frunze 2\sanatoasa\spectru\680.txt,680,680,480.0,490.0,485.182913,312.626957,314.6,36.137938,23.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,680.txt,in cutie\Set frunze 2\sanatoasa\spectru\680.txt,680,680,490.0,500.0,495.139043,306.16087,314.6,35.262491,23.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,680.txt,in cutie\Set frunze 2\sanatoasa\spectru\680.txt,680,680,500.0,510.0,505.069348,328.07913,319.64,50.807469,23.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,680.txt,in cutie\Set frunze 2\sanatoasa\spectru\680.txt,680,680,510.0,520.0,514.973652,332.791304,342.33,30.237548,23.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,680.txt,in cutie\Set frunze 2\sanatoasa\spectru\680.txt,680,680,520.0,530.0,525.066167,323.527083,323.42,24.077895,24.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,680.txt,in cutie\Set frunze 2\sanatoasa\spectru\680.txt,680,680,530.0,540.0,535.131478,324.353478,319.64,32.299451,23.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,680.txt,in cutie\Set frunze 2\sanatoasa\spectru\680.txt,680,680,540.0,550.0,544.956,330.051304,324.68,34.658784,23.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,680.txt,in cutie\Set frunze 2\sanatoasa\spectru\680.txt,680,680,550.0,560.0,554.966667,323.000417,328.46,35.9173,24.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,680.txt,in cutie\Set frunze 2\sanatoasa\spectru\680.txt,680,680,560.0,570.0,564.949739,324.353478,327.2,30.241463,23.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,680.txt,in cutie\Set frunze 2\sanatoasa\spectru\680.txt,680,680,570.0,580.0,574.905,320.585417,317.12,30.996557,24.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,680.txt,in cutie\Set frunze 2\sanatoasa\spectru\680.txt,680,680,580.0,590.0,585.043208,315.124167,318.38,27.602029,24.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,680.txt,in cutie\Set frunze 2\sanatoasa\spectru\680.txt,680,680,590.0,600.0,595.152042,312.288333,307.04,30.577401,24.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,680.txt,in cutie\Set frunze 2\sanatoasa\spectru\680.txt,680,680,600.0,610.0,605.02213,318.763913,319.64,28.715628,23.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,680.txt,in cutie\Set frunze 2\sanatoasa\spectru\680.txt,680,680,610.0,620.0,614.863458,319.850417,325.94,31.717117,24.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,680.txt,in cutie\Set frunze 2\sanatoasa\spectru\680.txt,680,680,620.0,630.0,624.885125,328.777083,328.46,37.215133,24.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,680.txt,in cutie\Set frunze 2\sanatoasa\spectru\680.txt,680,680,630.0,640.0,634.876917,344.006667,339.805,40.951676,24.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,680.txt,in cutie\Set frunze 2\sanatoasa\spectru\680.txt,680,680,640.0,650.0,644.83875,354.92875,356.19,38.384893,24.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,680.txt,in cutie\Set frunze 2\sanatoasa\spectru\680.txt,680,680,650.0,660.0,654.97728,347.468,349.89,36.328125,25.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,680.txt,in cutie\Set frunze 2\sanatoasa\spectru\680.txt,680,680,660.0,670.0,665.084458,334.344167,341.065,33.515729,24.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,680.txt,in cutie\Set frunze 2\sanatoasa\spectru\680.txt,680,680,670.0,680.0,674.95475,328.252917,323.42,34.971782,24.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,680.txt,in cutie\Set frunze 2\sanatoasa\spectru\680.txt,680,680,680.0,690.0,684.9992,336.68,334.76,35.960424,25.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,680.txt,in cutie\Set frunze 2\sanatoasa\spectru\680.txt,680,680,690.0,700.0,695.012,323.001667,319.64,33.166348,24.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,680.txt,in cutie\Set frunze 2\sanatoasa\spectru\680.txt,680,680,700.0,710.0,704.99268,332.3464,342.33,31.591162,25.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,680.txt,in cutie\Set frunze 2\sanatoasa\spectru\680.txt,680,680,710.0,720.0,714.9415,318.065,322.16,26.753286,24.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,680.txt,in cutie\Set frunze 2\sanatoasa\spectru\680.txt,680,680,720.0,730.0,724.85784,326.0936,322.16,37.34634,25.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,680.txt,in cutie\Set frunze 2\sanatoasa\spectru\680.txt,680,680,730.0,740.0,734.94336,326.7988,332.24,35.864619,25.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,680.txt,in cutie\Set frunze 2\sanatoasa\spectru\680.txt,680,680,740.0,750.0,744.99528,340.7132,342.33,38.205304,25.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,680.txt,in cutie\Set frunze 2\sanatoasa\spectru\680.txt,680,680,750.0,760.0,755.01288,321.2552,314.6,28.958199,25.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,680.txt,in cutie\Set frunze 2\sanatoasa\spectru\680.txt,680,680,760.0,770.0,764.99664,333.6548,337.28,30.714844,25.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,680.txt,in cutie\Set frunze 2\sanatoasa\spectru\680.txt,680,680,770.0,780.0,774.94604,332.4452,337.28,37.724703,25.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,680.txt,in cutie\Set frunze 2\sanatoasa\spectru\680.txt,680,680,780.0,790.0,784.86132,331.7396,327.2,41.37419,25.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,680.txt,in cutie\Set frunze 2\sanatoasa\spectru\680.txt,680,680,790.0,800.0,794.938962,327.784231,329.72,28.715885,26.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,680.txt,in cutie\Set frunze 2\sanatoasa\spectru\680.txt,680,680,800.0,810.0,804.98072,342.7296,349.89,36.83627,25.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,680.txt,in cutie\Set frunze 2\sanatoasa\spectru\680.txt,680,680,810.0,820.0,814.986231,326.330769,318.38,34.204096,26.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,680.txt,in cutie\Set frunze 2\sanatoasa\spectru\680.txt,680,680,820.0,830.0,824.95548,331.0332,332.24,35.454928,25.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,680.txt,in cutie\Set frunze 2\sanatoasa\spectru\680.txt,680,680,830.0,840.0,834.888115,321.482692,322.16,36.783707,26.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,680.txt,in cutie\Set frunze 2\sanatoasa\spectru\680.txt,680,680,840.0,850.0,844.977846,322.355,319.64,35.05816,26.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,680.txt,in cutie\Set frunze 2\sanatoasa\spectru\680.txt,680,680,850.0,860.0,855.029308,325.167308,323.42,26.537634,26.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,680.txt,in cutie\Set frunze 2\sanatoasa\spectru\680.txt,680,680,860.0,870.0,865.042308,323.519615,315.86,36.461492,26.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,680.txt,in cutie\Set frunze 2\sanatoasa\spectru\680.txt,680,680,870.0,880.0,875.016731,345.72,342.33,31.184934,26.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,680.txt,in cutie\Set frunze 2\sanatoasa\spectru\680.txt,680,680,880.0,890.0,884.952385,320.998462,320.9,34.955764,26.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,680.txt,in cutie\Set frunze 2\sanatoasa\spectru\680.txt,680,680,890.0,900.0,895.039037,361.09,332.24,173.911119,27.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,680.txt,in cutie\Set frunze 2\sanatoasa\spectru\680.txt,680,680,900.0,910.0,905.085308,330.110385,324.68,41.508947,26.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,680.txt,in cutie\Set frunze 2\sanatoasa\spectru\680.txt,680,680,910.0,920.0,915.090519,322.722222,324.68,26.775062,27.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,680.txt,in cutie\Set frunze 2\sanatoasa\spectru\680.txt,680,680,920.0,930.0,925.055154,318.574615,319.64,30.728569,26.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,680.txt,in cutie\Set frunze 2\sanatoasa\spectru\680.txt,680,680,930.0,940.0,934.97837,341.859259,339.81,57.12945,27.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,680.txt,in cutie\Set frunze 2\sanatoasa\spectru\680.txt,680,680,940.0,950.0,945.046519,321.133333,322.16,32.354106,27.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,680.txt,in cutie\Set frunze 2\sanatoasa\spectru\680.txt,680,680,950.0,960.0,955.071815,322.627407,329.72,36.261969,27.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,680.txt,in cutie\Set frunze 2\sanatoasa\spectru\680.txt,680,680,960.0,970.0,965.053815,331.403704,324.68,40.341161,27.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,680.txt,in cutie\Set frunze 2\sanatoasa\spectru\680.txt,680,680,970.0,980.0,974.992481,327.482963,322.16,33.644752,27.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,680.txt,in cutie\Set frunze 2\sanatoasa\spectru\680.txt,680,680,980.0,990.0,984.887556,325.148519,327.2,32.562179,27.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,680.txt,in cutie\Set frunze 2\sanatoasa\spectru\680.txt,680,680,990.0,1000.0,994.920964,310.458571,313.34,30.895003,28.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,680.txt,in cutie\Set frunze 2\sanatoasa\spectru\680.txt,680,680,1000.0,1010.0,1005.09,321.801786,320.9,33.151636,28.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,680.txt,in cutie\Set frunze 2\sanatoasa\spectru\680.txt,680,680,1010.0,1020.0,1015.031556,318.334074,312.08,28.955123,27.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,680.txt,in cutie\Set frunze 2\sanatoasa\spectru\680.txt,680,680,1020.0,1030.0,1024.926857,331.793571,330.98,35.179406,28.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,680.txt,in cutie\Set frunze 2\sanatoasa\spectru\680.txt,680,680,1030.0,1040.0,1032.275,321.773077,324.68,21.49894,13.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,180.0,190.0,188.705167,-82.548333,-66.165,34.407913,6.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,190.0,200.0,194.959762,44.68,18.27,105.609559,21.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,200.0,210.0,204.905818,307.681364,316.96,42.133349,22.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,210.0,220.0,215.0625,291.758182,291.76,28.956276,22.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,220.0,230.0,224.968333,274.171905,272.85,22.845109,21.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,230.0,240.0,234.853682,297.599545,295.54,32.764947,22.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,240.0,250.0,244.948455,312.723636,304.36,60.291243,22.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,250.0,260.0,255.021727,294.047727,293.02,34.899211,22.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,260.0,270.0,265.073818,285.111364,281.675,34.471515,22.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,270.0,280.0,275.104455,309.515,309.4,38.554226,22.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,280.0,290.0,285.113545,281.674091,281.67,28.8481,22.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,290.0,300.0,295.101045,280.299545,280.41,34.373174,22.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,300.0,310.0,305.066727,318.795455,319.48,30.132821,22.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,310.0,320.0,315.010682,310.089545,303.1,29.804554,22.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,320.0,330.0,324.932818,301.266364,294.28,28.86056,22.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,330.0,340.0,334.832955,307.910909,309.4,36.70752,22.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,340.0,350.0,344.935087,311.099565,310.66,52.18653,23.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,350.0,360.0,355.014136,302.525909,304.36,37.716975,22.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,360.0,370.0,365.069739,318.661304,318.22,31.627972,23.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,370.0,380.0,375.102227,302.182273,300.58,36.806439,22.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,380.0,390.0,385.110913,325.564783,325.78,40.060521,23.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,390.0,400.0,395.096045,320.856818,324.52,57.704876,22.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,400.0,410.0,405.057435,321.072609,313.18,36.467937,23.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,410.0,420.0,414.995091,318.108636,323.26,31.80527,22.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,420.0,430.0,424.908696,303.09913,305.62,33.338439,23.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,430.0,440.0,435.01787,315.264348,320.74,30.859397,23.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,440.0,450.0,445.101783,318.113478,320.74,30.578821,23.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,450.0,460.0,455.160348,316.57913,328.31,38.810785,23.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,460.0,470.0,465.193435,330.058696,335.87,35.032941,23.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,470.0,480.0,475.201,313.948696,313.18,23.555347,23.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,480.0,490.0,485.182913,307.373913,313.18,38.624975,23.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,490.0,500.0,495.139043,319.318696,318.22,35.434635,23.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,500.0,510.0,505.069348,316.906087,315.7,49.408403,23.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,510.0,520.0,514.973652,309.674783,305.62,31.452749,23.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,520.0,530.0,525.066167,314.756667,314.44,41.288404,24.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,530.0,540.0,535.131478,310.988261,305.62,37.158435,23.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,540.0,550.0,544.956,315.592174,318.22,30.487923,23.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,550.0,560.0,554.966667,314.6525,310.66,30.19415,24.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,560.0,570.0,564.949739,310.99,313.18,31.867485,23.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,570.0,580.0,574.905,315.387083,320.74,25.313594,24.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,580.0,590.0,585.043208,310.451667,301.84,30.219241,24.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,590.0,600.0,595.152042,313.07625,318.22,33.868239,24.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,600.0,610.0,605.02213,311.756522,308.14,29.877,23.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,610.0,620.0,614.863458,314.5475,323.26,41.658979,24.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,620.0,630.0,624.885125,311.50125,306.88,36.782986,24.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,630.0,640.0,634.876917,321.269167,324.525,46.886126,24.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,640.0,650.0,644.83875,322.739167,318.22,30.456029,24.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,650.0,660.0,654.97728,315.7028,320.74,28.393386,25.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,660.0,670.0,665.084458,329.565,328.31,32.905735,24.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,670.0,680.0,674.95475,305.619167,310.66,27.029895,24.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,680.0,690.0,684.9992,326.6924,328.31,36.48367,25.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,690.0,700.0,695.012,326.205833,334.61,31.004797,24.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,700.0,710.0,704.99268,358.2496,358.55,42.443109,25.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,710.0,720.0,714.9415,437.844583,444.25,40.052662,24.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,720.0,730.0,724.85784,503.838,507.27,44.964442,25.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,730.0,740.0,734.94336,481.7576,479.54,58.304952,25.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,740.0,750.0,744.99528,355.2248,358.55,36.967511,25.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,750.0,760.0,755.01288,328.1036,325.78,40.359529,25.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,760.0,770.0,764.99664,308.846,303.1,30.693558,25.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,770.0,780.0,774.94604,298.4616,300.58,33.972249,25.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,780.0,790.0,784.86132,312.7776,323.26,42.180948,25.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,790.0,800.0,794.938962,308.818846,309.4,43.391614,26.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,800.0,810.0,804.98072,308.3416,300.58,33.711352,25.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,810.0,820.0,814.986231,318.417692,309.4,32.632381,26.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,820.0,830.0,824.95548,314.0892,310.66,24.519121,25.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,830.0,840.0,834.888115,310.273462,310.66,28.821606,26.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,840.0,850.0,844.977846,306.976923,315.7,40.979491,26.0
in cutie\Set frunze 2\sanatoasa,leaf_sample,healthy,725.txt,in cutie\Set frunze 2\sanatoasa\spectru\725.txt,725,725,850.0,860.0,855.029308,307.85,320.74,40.112366,26.0
