relative_path,environment,sample_id,condition,role,filter_label,wavelength_nm,raw_intensity,reflectance
afara\fr1\nesan\532.txt,afara,afara/fr1/nesan,unhealthy,sample,532,1020.437,282.3,-0.525716
afara\fr1\nesan\532.txt,afara,afara/fr1/nesan,unhealthy,sample,532,1023.313,267.18,-0.776241
afara\fr1\nesan\532.txt,afara,afara/fr1/nesan,unhealthy,sample,532,1026.185,340.28,1.327133
afara\fr1\nesan\532.txt,afara,afara/fr1/nesan,unhealthy,sample,532,1029.053,292.39,-0.5841
afara\fr1\nesan\532.txt,afara,afara/fr1/nesan,unhealthy,sample,532,1031.918,317.59,0.126534
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,187.546,-72.62,0.971739
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,191.255,-65.06,2.220549
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,194.961,43.32,0.930444
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,198.664,189.52,0.240248
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,202.364,272.69,-0.644721
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,206.062,376.04,1.40667
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,209.757,265.13,1.771548
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,213.449,295.38,0.76406
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,217.138,270.17,-0.600085
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,220.825,247.49,-0.328586
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,224.509,270.17,-44.585106
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,228.19,244.97,-1.305003
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,231.868,287.82,0.061525
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,235.544,212.2,-3.89531
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,239.216,290.34,-0.516546
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,242.886,285.3,-1.181789
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,246.553,272.69,-1.467517
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,250.218,290.34,0.041419
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,253.879,285.3,3.622789
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,257.538,302.94,0.29253
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,261.193,333.19,0.969118
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,264.846,267.65,-3.629382
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,268.497,297.9,-1.365443
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,272.144,219.76,-0.576454
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,275.788,257.57,-0.925153
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,279.43,310.5,0.613451
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,283.069,290.34,-0.018662
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,286.705,348.31,-0.021157
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,290.338,270.17,-0.216407
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,293.968,348.31,-0.032082
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,297.595,250.01,3.597279
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,301.22,307.98,4.021862
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,304.841,353.35,10.636943
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,308.46,257.57,-7.446916
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,312.076,307.98,4.190618
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,315.689,360.92,-6.924188
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,319.299,224.8,26.79482
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,322.906,297.9,22.049638
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,326.51,275.22,43.809342
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,330.112,297.9,45.363943
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,333.71,297.9,10.016264
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,337.305,313.02,7.026232
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,340.898,252.53,6.718791
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,344.488,335.71,6.058044
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,348.074,323.11,6.538864
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,351.658,328.15,4.934786
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,355.239,393.68,4.398887
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,358.817,381.08,4.988567
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,362.392,371.0,3.932624
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,365.964,371.0,3.97841
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,369.532,381.08,3.900709
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,373.099,396.2,4.127822
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,376.662,355.87,4.74975
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,380.222,360.92,4.696686
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,383.779,343.27,6.697115
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,387.333,386.12,16.239121
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,390.884,428.97,75.536306
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,394.432,451.66,-16.442327
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,397.977,439.05,-12.357547
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,401.519,607.93,-4.407815
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,405.058,658.34,-2.441212
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,408.595,741.52,-1.578566
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,412.128,754.13,-0.894304
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,415.658,854.95,-0.732363
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,419.185,786.89,-0.593127
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,422.709,829.74,-0.536226
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,426.23,859.99,-0.495173
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,429.748,776.81,-0.483498
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,433.263,978.46,-0.495014
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,436.774,1011.22,-0.480839
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,440.283,1011.22,-0.475474
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,443.789,1059.11,-0.498361
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,447.292,1185.14,-0.524981
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,450.791,1263.28,-0.531258
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,454.288,1117.09,-0.574062
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,457.781,1248.16,-0.558939
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,461.271,1412.0,-0.59233
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,464.759,1417.04,-0.596046
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,468.243,1623.72,-0.608845
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,471.724,1661.53,-0.635526
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,475.202,2001.81,-0.64478
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,478.677,2170.69,-0.67184
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,482.149,2223.62,-0.707489
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,485.617,2311.84,-0.687341
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,489.083,2523.57,-0.758127
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,492.545,2745.38,-0.759466
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,496.005,2878.97,-0.783878
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,499.461,3088.18,-0.781656
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,502.914,2987.36,-0.765723
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,506.364,3105.82,-0.837837
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,509.81,2871.41,-0.880233
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,513.254,2452.99,-0.933102
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,516.695,2193.37,-0.908224
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,520.132,2352.17,-0.921097
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,523.566,2773.11,-0.951306
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,526.997,3864.52,-0.950601
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,530.425,6959.79,-0.789887
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,533.849,8109.17,-0.719841
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,537.271,8633.45,-0.697884
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,540.689,8789.72,-0.671911
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,544.104,9495.49,-0.660774
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,547.516,9321.57,-0.67635
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,550.924,9356.85,-0.704672
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,554.33,9039.26,-0.69103
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,557.732,8711.59,-0.741064
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,561.131,8209.99,-0.739633
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,564.527,7786.53,-0.816728
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,567.919,7416.01,-0.889601
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,571.309,4673.62,-1.121853
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,574.695,2969.71,-1.324078
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,578.077,2606.75,-1.315346
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,581.457,2563.9,-1.367846
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,584.833,2556.34,-1.298027
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,588.207,2304.28,-1.450547
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,591.576,2190.85,-1.437833
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,594.943,2195.9,-1.396566
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,598.306,2304.28,-1.427116
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,601.666,2173.21,-1.490729
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,605.023,2447.95,-1.356486
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,608.377,2417.71,-1.381659
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,611.727,2432.83,-1.414974
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,615.074,2319.4,-1.350753
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,618.417,2271.51,-1.34544
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,621.758,2326.97,-1.218827
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,625.095,2064.83,-1.219206
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,628.428,2057.26,-1.290354
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,631.759,1994.25,-1.22123
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,635.086,1976.6,-1.205425
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,638.41,1969.04,-1.204745
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,641.73,1981.65,-1.152188
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,645.047,1946.36,-1.169244
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,648.361,1732.11,-1.163231
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,651.672,1734.63,-1.145263
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,654.979,1674.14,-1.135099
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,658.282,1790.08,-1.135477
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,661.583,1777.48,-1.099227
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,664.88,1689.26,-1.085019
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,668.173,1780.0,-1.059161
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,671.464,1664.05,-1.037567
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,674.751,1596.0,-1.118101
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,678.034,1558.19,-1.118273
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,681.314,1530.46,-1.092947
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,684.591,1515.34,-1.129249
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,687.865,1238.08,-1.134228
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,691.135,1412.0,-1.08615
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,694.401,1364.1,-1.041394
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,697.664,1376.71,-0.998821
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,700.924,1268.32,-1.096
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,704.18,1323.78,-1.098768
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,707.433,1316.21,-1.048313
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,710.683,1301.09,-1.043235
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,713.929,1283.45,-0.974474
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,717.172,1006.18,-1.086687
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,720.411,958.29,-1.045919
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,723.647,1104.49,-0.915551
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,726.879,970.89,-0.970782
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,730.108,1006.18,-0.951031
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,733.333,1142.29,-1.059184
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,736.555,1124.65,-0.889356
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,739.774,1117.09,-0.915138
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,742.989,1112.05,-0.916617
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,746.201,1162.46,-0.961712
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,749.409,1192.71,-0.875369
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,752.613,1117.09,-0.851892
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,755.814,1066.68,-0.875867
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,759.012,900.32,-0.863432
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,762.206,595.33,-0.783726
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,765.397,686.07,-0.920301
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,768.584,935.61,-0.851867
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,771.767,902.84,-0.741498
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,774.948,882.67,-0.818661
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,778.124,844.87,-0.915603
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,781.297,789.41,-0.844847
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,784.467,875.11,-0.900422
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,787.633,796.97,-0.973989
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,790.795,832.26,-0.801445
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,793.954,791.93,-0.79925
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,797.109,739.0,-0.785036
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,800.261,663.38,-1.021671
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,803.409,706.23,-0.849545
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,806.554,731.44,-0.710728
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,809.695,691.11,-0.886643
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,812.833,650.78,-0.775722
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,815.967,565.08,-0.923225
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,819.097,585.25,-0.869395
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,822.224,575.16,-0.875157
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,825.347,555.0,-0.94077
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,828.467,605.41,-0.765366
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,831.583,539.88,-0.794361
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,834.695,565.08,-0.886094
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,837.804,572.64,-0.85091
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,840.909,615.49,-0.851039
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,844.011,570.12,-0.848788
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,847.109,532.31,-0.746023
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,850.203,486.94,-0.678915
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,853.294,565.08,-0.752353
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,856.381,459.22,-0.690354
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,859.464,497.03,-0.685523
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,862.544,491.99,-0.917441
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,865.62,534.83,-0.828869
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,868.693,476.86,-0.756411
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,871.762,517.19,-0.797942
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,874.827,481.9,-0.759721
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,877.888,436.53,-0.703531
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,880.946,547.44,-0.774068
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,884.0,428.97,-0.722328
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,887.051,421.41,-0.759106
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,890.098,461.74,-0.716244
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,893.141,1134.73,-0.598902
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,896.18,373.52,-0.664828
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,899.216,426.45,-0.941641
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,902.248,393.68,-0.764582
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,905.276,471.82,-0.596598
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,908.301,386.12,-0.785495
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,911.321,368.48,-0.614908
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,914.339,358.39,-1.648744
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,917.352,365.96,-1.071562
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,920.362,381.08,-0.632243
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,923.368,391.16,-0.578821
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,926.37,373.52,-0.830833
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,929.368,320.59,-1.658085
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,932.363,343.27,-1.989187
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,935.354,287.82,-0.903104
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,938.341,250.01,-1.297363
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,941.324,270.17,-127.712766
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,944.304,300.42,-1.471742
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,947.28,360.92,0.302621
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,950.252,244.97,15.340263
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,953.22,325.63,-0.864875
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,956.185,247.49,-1.035442
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,959.146,310.5,0.225244
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,962.102,368.48,0.525217
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,965.056,310.5,-0.740244
afara\fr1\nesan\556.txt,afara,afara/fr1/nesan,unhealthy,sample,556,968.005,340.75,0.038914
